Rank,Brewery,Beer,Style,ABV,Rating,Ratings,Reviews
102,"Bell's Brewery, Inc.",Hopslam Ale,American Double / Imperial IPA,10.00% ABV,4.44,12551,97
41,Bissell Brothers Brewing Company,Swish,American Double / Imperial IPA,8.00% ABV,4.51,856,28
75,Boneyard Beer Company,Notorious Triple IPA,American Double / Imperial IPA,12.00% ABV,4.46,631,175
213,Boneyard Beer Company,Hop Venom Double IPA,American Double / Imperial IPA,8.90% ABV,4.35,861,20
146,Boston Beer Company (Samuel Adams),Samuel Adams Utopias,American Strong Ale,29.00% ABV,4.4,2392,141
25,Bottle Logic Brewing,Fundamental Observation,American Double / Imperial Stout,14.30% ABV,4.55,431,178
156,Bottle Logic Brewing,Ground State - 2nd Anniversary Beer,American Double / Imperial Stout,12.50% ABV,4.39,247,128
203,Bottle Logic Brewing,Leche Borracho,American Double / Imperial Stout,11.00% ABV,4.36,96,73
39,Brasserie Cantillon,Cantillon Fou' Foune,Lambic - Fruit,5.00% ABV,4.51,2690,138
53,Brasserie Cantillon,Cantillon Bl†b‘r Lambik,Lambic - Fruit,5.00% ABV,4.49,720,82
81,Brasserie Cantillon,Cantillon Lou Pepe - Kriek,Lambic - Fruit,5.00% ABV,4.46,1641,109
123,Brasserie Cantillon,Cantillon Saint Lamvinus,Lambic - Fruit,5.00% ABV,4.42,1948,133
139,Brasserie Cantillon,Cantillon Lou Pepe - Framboise,Lambic - Fruit,5.00% ABV,4.41,1173,89
201,Brasserie Cantillon,Cantillon Gueuze 100% Lambic,Gueuze,5.00% ABV,4.36,3003,151
204,Brasserie Cantillon,Cantillon Lou Pepe - Gueuze,Gueuze,5.00% ABV,4.36,1036,61
72,Brasserie de Rochefort,Trappistes Rochefort 10,Quadrupel (Quad),11.30% ABV,4.47,8879,69
162,Brasserie Dieu du Ciel!,P‚ch‚ Mortel,American Double / Imperial Stout,9.50% ABV,4.39,4884,11
197,Brasserie Dieu du Ciel!,P‚ch‚ Mortel En F–t De Bourbon Am‚ricain,American Double / Imperial Stout,9.50% ABV,4.37,413,178
54,Brothers Craft Brewing,Resolute - Coconut,American Double / Imperial Stout,13.50% ABV,4.49,158,128
92,Brouwerij Drie Fonteinen,Drie Fonteinen Oude Geuze Golden Blend,Gueuze,7.50% ABV,4.45,936,51
101,Brouwerij Drie Fonteinen,Drie Fonteinen Oude Geuze Vintage,Gueuze,6.00% ABV,4.44,649,26
127,Brouwerij Drie Fonteinen,Drie Fonteinen Framboos,Lambic - Fruit,5.00% ABV,4.41,577,15
171,Brouwerij Drie Fonteinen,Drie Fonteinen Zenne Y Frontera,Lambic - Unblended,7.00% ABV,4.38,65,75
172,Brouwerij Drie Fonteinen,Drie Fonteinen Hommage,Lambic - Fruit,6.00% ABV,4.38,770,49
244,Brouwerij Drie Fonteinen,Drie Fonteinen Oude Geuze,Gueuze,6.00% ABV,4.33,2611,163
142,Brouwerij Rodenbach N.V.,Rodenbach CaractŠre Rouge,Flanders Red Ale,7.00% ABV,4.4,1270,56
119,Brouwerij St. Bernardus NV,St. Bernardus Abt 12,Quadrupel (Quad),10.00% ABV,4.42,9159,68
13,Brouwerij Westvleteren (Sint-Sixtusabdij van Westvleteren),Trappist Westvleteren 12 (XII),Quadrupel (Quad),10.20% ABV,4.61,6016,12
67,Brouwerij Westvleteren (Sint-Sixtusabdij van Westvleteren),Trappist Westvleteren 8 (VIII),Dubbel,8.00% ABV,4.47,2034,169
212,Buxton Brewery,Buxton / Omnipollo Yellow Belly,American Double / Imperial Stout,NA,4.35,166,121
166,Cascade Brewing / Raccoon Lodge & Brewpub,Cascade Sang Noir,American Wild Ale,9.50% ABV,4.39,1519,58
78,Central Waters Brewing Company,Black Gold (2015),American Double / Imperial Stout,11.00% ABV,4.46,444,152
8,Cigar City Brewing,Hunahpu's Imperial Stout - Double Barrel Aged,American Double / Imperial Stout,11.00% ABV,4.64,1233,19
45,Cigar City Brewing,Hunahpu's Imperial Stout,American Double / Imperial Stout,11.00% ABV,4.5,3846,165
117,Cigar City Brewing,CaffŠ Americano,American Double / Imperial Stout,11.00% ABV,4.42,762,181
205,Cigar City Brewing,Zhukov's Final Push,Russian Imperial Stout,11.50% ABV,4.36,139,88
237,Civil Society Brewing,Pulp,American Pale Wheat Ale,6.30% ABV,4.34,146,111
206,Clown Shoes,Breakfast Exorcism,American Double / Imperial Stout,11.00% ABV,4.36,296,137
103,Columbus Brewing Company,Columbus Bodhi DIPA,American Double / Imperial IPA,8.50% ABV,4.44,1302,47
219,Creature Comforts,See The Stars,Russian Imperial Stout,10.90% ABV,4.35,184,131
76,Dark Horse Brewing Company,Dark Horse Bourbon Barrel Aged Plead The 5th,Russian Imperial Stout,12.00% ABV,4.46,2974,123
62,Deschutes Brewery,The Abyss,American Double / Imperial Stout,12.20% ABV,4.48,6697,14
238,Deschutes Brewery,The Abyss (Rye Whiskey Barrel-Aged),American Double / Imperial Stout,13.20% ABV,4.33,235,135
100,Evil Twin Brewing,Evil Twin Double Barrel Jesus,American Double / Imperial Stout,12.00% ABV,4.44,540,156
113,Evil Twin Brewing,Imperial Biscotti Break Bourbon Barrel Aged,American Double / Imperial Stout,11.50% ABV,4.43,1472,33
128,Fat Head's Brewery & Saloon,Hop JuJu Imperial IPA,American Double / Imperial IPA,9.00% ABV,4.41,1928,81
144,Fiddlehead Brewing Company,Second Fiddle,American Double / Imperial IPA,8.20% ABV,4.4,1619,52
122,FiftyFifty Brewing Company,Imperial Eclipse Stout - Elijah Craig (12 Year),American Double / Imperial Stout,11.90% ABV,4.42,1792,93
32,Firestone Walker Brewing Company,Parabola,Russian Imperial Stout,14.00% ABV,4.53,6065,4
88,Firestone Walker Brewing Company,?ucaba,English Barleywine,12.50% ABV,4.45,4817,177
98,Firestone Walker Brewing Company,Parabajava,Russian Imperial Stout,14.00% ABV,4.44,446,150
118,Firestone Walker Brewing Company,Stickee Monkee,Quadrupel (Quad),12.00% ABV,4.42,2117,76
217,Firestone Walker Brewing Company,Firestone 19 - Anniversary Ale,American Strong Ale,13.80% ABV,4.35,439,170
249,Firestone Walker Brewing Company,Bretta Ros‚,Berliner Weissbier,5.30% ABV,4.33,579,143
130,Foundation Brewing Company,Epiphany,American Double / Imperial IPA,8.00% ABV,4.41,727,22
10,Founders Brewing Company,Founders CBS Imperial Stout,American Double / Imperial Stout,10.60% ABV,4.62,4185,187
23,Founders Brewing Company,Founders KBS (Kentucky Breakfast Stout),American Double / Imperial Stout,12.40% ABV,4.56,11775,96
69,Founders Brewing Company,Founders Breakfast Stout,American Double / Imperial Stout,8.30% ABV,4.47,15845,99
236,Founders Brewing Company,Founders Imperial Stout,Russian Imperial Stout,10.50% ABV,4.34,7577,13
63,Fremont Brewing Company,Bourbon Barrel Aged Abominable: Coffee And Cinnamon,American Strong Ale,14.00% ABV,4.48,669,182
132,Fremont Brewing Company,Brew 1000 - Bourbon Barrel Aged,English Barleywine,13.10% ABV,4.41,137,88
145,Fremont Brewing Company,Bourbon Barrel Aged Dark Star: Coffee Edition,Oatmeal Stout,14.50% ABV,4.4,465,135
192,Fremont Brewing Company,Bourbon Barrel Aged Dark Star Oatmeal Stout,Oatmeal Stout,14.50% ABV,4.37,298,127
220,Fremont Brewing Company,Bourbon Abominable Winter Ale,American Strong Ale,14.00% ABV,4.35,969,44
29,Funky Buddha Brewery,Morning Wood,American Porter,12.00% ABV,4.54,441,161
74,Funky Buddha Brewery,Snowed In - Bourbon Barrel Aged,American Double / Imperial Stout,11.00% ABV,4.47,226,114
110,Funky Buddha Brewery,Maple Bacon Coffee Porter,American Porter,6.40% ABV,4.43,1612,74
114,Funky Buddha Brewery,Wide Awake It's Morning,American Double / Imperial Stout,10.50% ABV,4.42,424,173
120,Funky Buddha Brewery,Last Snow,American Porter,6.50% ABV,4.42,1534,72
18,Goose Island Beer Company,Rare Bourbon County Brand Stout (2015),American Double / Imperial Stout,14.50% ABV,4.58,730,23
21,Goose Island Beer Company,Bourbon County Brand Coffee Stout,American Double / Imperial Stout,13.40% ABV,4.57,6762,3
47,Goose Island Beer Company,Bourbon County Brand Stout,American Double / Imperial Stout,13.80% ABV,4.5,11696,70
64,Goose Island Beer Company,Bourbon County Brand Barleywine Ale,English Barleywine,12.10% ABV,4.48,4864,142
136,Grimm Artisanal Ales,Afterimage,American Double / Imperial IPA,8.00% ABV,4.41,338,149
202,Grimm Artisanal Ales,Tesseract,American Double / Imperial IPA,8.00% ABV,4.36,383,153
112,Hair of the Dog Brewing Company / Brewery and Tasting Room,Adam From The Wood,Old Ale,12.00% ABV,4.43,901,45
155,Hair of the Dog Brewing Company / Brewery and Tasting Room,Matt,American Strong Ale,11.50% ABV,4.39,811,82
24,Hill Farmstead Brewery,Abner,American Double / Imperial IPA,8.20% ABV,4.56,2422,113
30,Hill Farmstead Brewery,Ann,Saison / Farmhouse Ale,6.50% ABV,4.53,301,160
36,Hill Farmstead Brewery,Double Galaxy,American Double / Imperial IPA,8.00% ABV,4.52,1185,62
37,Hill Farmstead Brewery,Society & Solitude #4,American Double / Imperial IPA,8.00% ABV,4.52,974,33
52,Hill Farmstead Brewery,Double Citra,American Double / Imperial IPA,8.00% ABV,4.49,1611,61
71,Hill Farmstead Brewery,Ephraim,American Double / Imperial IPA,10.00% ABV,4.47,998,79
89,Hill Farmstead Brewery,Society & Solitude #5,American Double / Imperial IPA,8.10% ABV,4.45,1272,38
90,Hill Farmstead Brewery,Everett Porter,American Porter,7.50% ABV,4.45,2484,117
94,Hill Farmstead Brewery,Susan,American IPA,6.20% ABV,4.45,1595,48
124,Hill Farmstead Brewery,Juicy,Saison / Farmhouse Ale,7.40% ABV,4.41,406,161
150,Hill Farmstead Brewery,Society & Solitude #6,American Double / Imperial IPA,8.10% ABV,4.4,647,161
174,Hill Farmstead Brewery,Edward,American Pale Ale (APA),5.20% ABV,4.38,2443,106
179,Hill Farmstead Brewery,Flora Plum,Saison / Farmhouse Ale,NA,4.38,197,91
207,Hill Farmstead Brewery,Aaron,English Barleywine,NA,4.36,308,91
221,Hill Farmstead Brewery,What Is Enlightenment?,American Pale Ale (APA),5.40% ABV,4.35,845,17
225,Hill Farmstead Brewery,Damon (Bourbon Barrel Aged),Russian Imperial Stout,10.50% ABV,4.35,615,175
228,Hill Farmstead Brewery,Birth Of Tragedy,American Porter,9.00% ABV,4.34,1107,48
250,Hill Farmstead Brewery,Citra Pale Ale,American Pale Ale (APA),5.40% ABV,4.33,949,24
133,J. Wakefield Brewing,Miami Madness,Berliner Weissbier,3.50% ABV,4.41,175,88
186,J. Wakefield Brewing,Dragon Fruit Passion Fruit Berliner,Berliner Weissbier,3.50% ABV,4.38,229,111
91,Jackie O's Pub & Brewery,Bourbon Barrel Champion Ground,American Double / Imperial Stout,11.00% ABV,4.45,268,145
137,Jackie O's Pub & Brewery,Oro Negro,American Double / Imperial Stout,10.00% ABV,4.41,528,183
214,Jackie O's Pub & Brewery,Bourbon Barrel Black Maple,American Porter,11.00% ABV,4.35,819,171
60,Jester King Brewery,Atrial Rubicite,American Wild Ale,5.80% ABV,4.48,1578,37
193,Jester King Brewery,Montmorency Vs Balaton,American Wild Ale,6.70% ABV,4.37,583,124
248,Jester King Brewery,Sherry Barrel Atrial Rubicite,American Wild Ale,7.00% ABV,4.33,106,71
86,Kane Brewing Company,Sunday Brunch,American Porter,9.20% ABV,4.45,300,104
27,Kern River Brewing Company,Citra Double IPA,American Double / Imperial IPA,8.00% ABV,4.55,1633,119
51,Kuhnhenn Brewing Company,Kuhnhenn Bourbon Barrel Fourth Dementia,Old Ale,13.50% ABV,4.49,1843,122
185,Kuhnhenn Brewing Company,Kuhnhenn Raspberry Eisbock,Eisbock,15.50% ABV,4.38,1199,130
218,La Cumbre Brewing Company,Project Dank,American IPA,7.50% ABV,4.35,750,183
158,Lagunitas Brewing Company,Born Yesterday Pale Ale,American Pale Ale (APA),6.50% ABV,4.39,1751,103
210,Lagunitas Brewing Company,ScareCity #3: High West-ified Imperial Coffee Stout,American Double / Imperial Stout,12.10% ABV,4.35,1267,53
26,Lawson's Finest Liquids,Sip Of Sunshine,American Double / Imperial IPA,8.00% ABV,4.55,3969,132
28,Lawson's Finest Liquids,Double Sunshine IPA,American Double / Imperial IPA,8.00% ABV,4.55,2054,106
33,Lawson's Finest Liquids,Triple Sunshine IPA,American Double / Imperial IPA,10.50% ABV,4.53,558,143
194,Lift Bridge Brewery,Barrel-Aged Silhouette,Russian Imperial Stout,10.00% ABV,4.37,303,111
208,Live Oak Brewing Company,Live Oak HefeWeizen,Hefeweizen,5.20% ABV,4.36,1462,126
177,Logsdon Farmhouse Ales,Peche 'n Brett,Saison / Farmhouse Ale,10.00% ABV,4.38,1195,42
9,Maine Beer Company,Dinner,American Double / Imperial IPA,8.20% ABV,4.63,1666,62
245,Maine Beer Company,Lunch,American IPA,7.00% ABV,4.33,4820,162
240,Midnight Sun Brewing Company,Arctic Devil Barley Wine,English Barleywine,13.20% ABV,4.33,1290,115
231,Minneapolis Town Hall Brewery,Masala Mama India Pale Ale,American IPA,6.00% ABV,4.34,1342,158
223,Modern Times Beer,Monsters Park - Bourbon Barrel Aged With Coconut And Cacao Nibs,American Double / Imperial Stout,13.00% ABV,4.35,180,80
73,New England Brewing Company,Fuzzy Baby Ducks IPA,American IPA,6.20% ABV,4.47,661,168
157,New England Brewing Company,Coriolis,American Double / Imperial IPA,8.20% ABV,4.39,439,134
232,New England Brewing Company,Locust Reign,American Double / Imperial IPA,8.50% ABV,4.34,248,95
211,New Glarus Brewing Company,Wisconsin Belgian Red,Fruit / Vegetable Beer,4.00% ABV,4.35,3395,188
235,New Glarus Brewing Company,Serendipity,Fruit / Vegetable Beer,4.00% ABV,4.34,2679,86
239,New Glarus Brewing Company,Raspberry Tart,Fruit / Vegetable Beer,4.00% ABV,4.33,3689,184
160,Noble Ale Works,Citra Showers,American Double / Imperial IPA,8.80% ABV,4.39,439,154
241,North Coast Brewing Company,Old Stock Cellar Reserve (Aged In Bourbon Barrels),Old Ale,13.16% ABV,4.33,1025,110
233,Olde Hickory Brewery,The Event Horizon,American Double / Imperial Stout,8.50% ABV,4.34,1653,92
163,Other Half Brewing Company,All Green Everything,American Double / Imperial IPA,10.50% ABV,4.39,866,16
85,Ozark Beer Company,BDCS,American Double / Imperial Stout,10.20% ABV,4.45,243,128
170,Parish Brewing Company,Ghost In The Machine,American Double / Imperial IPA,8.00% ABV,4.38,449,164
138,Peg's Cantina & Brew Pub,Peg's G.O.O.D. RareR D.O.S.,American Double / Imperial Stout,10.00% ABV,4.41,702,18
173,Peg's Cantina & Brew Pub,Pallet 1,American Double / Imperial Stout,10.40% ABV,4.38,245,128
222,Peg's Cantina & Brew Pub,Nooner Batch 10,American Double / Imperial Stout,12.00% ABV,4.35,194,88
230,Peg's Cantina & Brew Pub,&+,American Double / Imperial Stout,10.50% ABV,4.34,202,102
140,Pelican Pub & Brewery,Mother Of All Storms,English Barleywine,14.00% ABV,4.4,1856,129
17,Perennial Artisan Ales,Barrel-Aged Abraxas,American Double / Imperial Stout,11.00% ABV,4.59,1186,18
152,Perennial Artisan Ales,Abraxas,American Double / Imperial Stout,10.00% ABV,4.4,2209,87
97,Perrin Brewery,No Rules,American Porter,15.00% ABV,4.44,751,41
167,Pipeworks Brewing Company,Spotted Puffer,American Double / Imperial IPA,9.50% ABV,4.38,275,124
191,Pipeworks Brewing Company,Sure Bet,American Double / Imperial IPA,9.50% ABV,4.37,467,143
246,Pipeworks Brewing Company,Crimson Snapper,American Double / Imperial IPA,9.50% ABV,4.33,384,145
68,Prairie Artisan Ales,BOMB!,American Double / Imperial Stout,13.00% ABV,4.47,5359,169
79,Prairie Artisan Ales,Prairie Pirate Bomb!,American Double / Imperial Stout,14.00% ABV,4.46,1741,54
109,Prairie Artisan Ales,Barrel Aged Bomb!,American Double / Imperial Stout,11.20% ABV,4.43,787,35
242,Prairie Artisan Ales,Prairie Apple Brandy Noir,American Double / Imperial Stout,12.00% ABV,4.33,1075,31
4,Russian River Brewing Company,Pliny The Younger,American Double / Imperial IPA,10.25% ABV,4.66,2943,185
15,Russian River Brewing Company,Pliny The Elder,American Double / Imperial IPA,8.00% ABV,4.6,13781,98
50,Russian River Brewing Company,Supplication,American Wild Ale,7.00% ABV,4.49,6061,7
83,Russian River Brewing Company,Beatification,American Wild Ale,5.50% ABV,4.46,2517,144
125,Russian River Brewing Company,Temptation,American Wild Ale,7.50% ABV,4.41,3512,1
141,Russian River Brewing Company,Consecration,American Wild Ale,10.00% ABV,4.4,5068,2
247,Russian River Brewing Company,Compunction,American Wild Ale,5.40% ABV,4.33,281,179
168,Sante Adairius Rustic Ales,West Ashley,American Wild Ale,7.30% ABV,4.38,842,166
182,Sante Adairius Rustic Ales,Saison Bernice,Saison / Farmhouse Ale,6.50% ABV,4.38,747,153
199,Sante Adairius Rustic Ales,Westly,American Wild Ale,8.50% ABV,4.36,181,80
61,Side Project Brewing,Fuzzy,American Wild Ale,8.00% ABV,4.48,515,139
107,Side Project Brewing,Framboise Du Fermier,Saison / Farmhouse Ale,8.00% ABV,4.43,160,88
184,Side Project Brewing,Saison Du Fermier,Saison / Farmhouse Ale,7.00% ABV,4.38,587,124
198,Side Project Brewing,2 Candles,American Double / Imperial Stout,15.00% ABV,4.36,62,36
116,SingleCut Beersmiths,Softly Spoken Magic Spells,American Double / Imperial IPA,8.60% ABV,4.42,270,154
196,Societe Brewing Company,The Pupil,American IPA,7.80% ABV,4.37,836,179
111,Stone Brewing Company,Imperial Russian Stout - Bourbon Barrel Aged,Russian Imperial Stout,13.50% ABV,4.43,1097,45
151,Stone Brewing Company,Stone Enjoy By IPA,American Double / Imperial IPA,9.40% ABV,4.4,10358,6
189,Stone Brewing Company,Stone Enjoy By Unfiltered IPA,American Double / Imperial IPA,9.40% ABV,4.37,866,50
234,Stone Brewing Company,Stone Imperial Russian Stout,Russian Imperial Stout,10.60% ABV,4.34,8186,67
65,Surly Brewing Company,Todd The Axe Man,American IPA,7.20% ABV,4.48,1845,101
77,Surly Brewing Company,Abrasive Ale,American Double / Imperial IPA,9.00% ABV,4.46,4356,186
126,Surly Brewing Company,Darkness,Russian Imperial Stout,10.30% ABV,4.41,3563,176
143,Surly Brewing Company,Darkness - High West Rye Whiskey Barrel Aged (2015),Russian Imperial Stout,12.00% ABV,4.4,287,118
6,The Alchemist,Heady Topper,American Double / Imperial IPA,8.00% ABV,4.66,12438,64
19,The Alchemist,Focal Banger,American IPA,7.00% ABV,4.57,1912,56
80,The Bruery,Black Tuesday,American Double / Imperial Stout,19.20% ABV,4.46,3668,155
131,The Bruery,Chocolate Rain,American Double / Imperial Stout,18.50% ABV,4.41,2512,105
216,The Bruery,Grey Monday,American Double / Imperial Stout,19.50% ABV,4.35,1596,34
243,The Bruery,Mocha Wednesday,American Double / Imperial Stout,19.20% ABV,4.33,1159,17
183,The Lone Pint Brewery,Yellow Rose,American IPA,6.80% ABV,4.38,1468,60
43,The Lost Abbey,Duck Duck Gooze,American Wild Ale,7.00% ABV,4.5,1621,86
82,The Lost Abbey,Cable Car,American Wild Ale,7.00% ABV,4.46,906,77
227,The Lost Abbey,Box Set Track #10 - Bat Out Of Hell,American Double / Imperial Stout,13.50% ABV,4.34,853,21
12,Three Floyds Brewing Company,Marshmallow Handjee (Bourbon Barrel Aged Vanilla Bean Dark Lord),Russian Imperial Stout,15.00% ABV,4.62,1384,90
31,Three Floyds Brewing Company,Zombie Dust,American Pale Ale (APA),6.20% ABV,4.53,9530,8
59,Three Floyds Brewing Company,Bourbon Barrel Aged Dark Lord Imperial Stout,Russian Imperial Stout,15.00% ABV,4.48,757,57
104,Three Floyds Brewing Company,Permanent Funeral,American Double / Imperial IPA,10.50% ABV,4.44,2689,101
149,Three Floyds Brewing Company,Dreadnaught IPA,American Double / Imperial IPA,9.50% ABV,4.4,5860,10
2,Toppling Goliath Brewing Company,Kentucky Brunch Brand Stout,American Double / Imperial Stout,12.00% ABV,4.69,507,174
3,Toppling Goliath Brewing Company,Mornin' Delight,American Double / Imperial Stout,12.00% ABV,4.68,896,42
20,Toppling Goliath Brewing Company,King Sue,American Double / Imperial IPA,8.00% ABV,4.57,1395,39
49,Toppling Goliath Brewing Company,PseudoSue,American Pale Ale (APA),5.80% ABV,4.5,3759,140
84,Toppling Goliath Brewing Company,Assassin Imperial Stout,American Double / Imperial Stout,12.00% ABV,4.46,1023,180
106,Toppling Goliath Brewing Company,Sosus,American Double / Imperial IPA,8.00% ABV,4.43,1152,29
148,Toppling Goliath Brewing Company,Double Dry Hopped PseudoSue (Citra),American Pale Ale (APA),NA,4.4,114,100
153,Toppling Goliath Brewing Company,XHOPS (Gold Label),American Pale Ale (APA),5.30% ABV,4.39,360,160
1,Tree House Brewing Company,Good Morning,American Double / Imperial Stout,8.40% ABV,4.72,963,63
7,Tree House Brewing Company,King Julius,American Double / Imperial IPA,8.30% ABV,4.64,501,183
11,Tree House Brewing Company,Julius,American IPA,6.80% ABV,4.62,2817,125
14,Tree House Brewing Company,Juice Machine,American Double / Imperial IPA,8.20% ABV,4.6,322,160
16,Tree House Brewing Company,Very Hazy,American Double / Imperial IPA,8.60% ABV,4.6,317,149
22,Tree House Brewing Company,Green,American IPA,7.60% ABV,4.56,1658,78
34,Tree House Brewing Company,Alter Ego,American IPA,6.80% ABV,4.53,1262,59
40,Tree House Brewing Company,Very Green,American Double / Imperial IPA,8.60% ABV,4.51,272,118
46,Tree House Brewing Company,In Perpetuity,American IPA,6.70% ABV,4.5,295,153
48,Tree House Brewing Company,Doppelganger,American Double / Imperial IPA,8.20% ABV,4.5,425,157
57,Tree House Brewing Company,Double Shot,American Stout,7.60% ABV,4.48,694,159
58,Tree House Brewing Company,Haze,American Double / Imperial IPA,8.20% ABV,4.48,1376,57
121,Tree House Brewing Company,Double Shot - Sumatra Mandheling,American Stout,7.80% ABV,4.42,369,124
175,Tree House Brewing Company,Triple Shot,American Double / Imperial Stout,9.00% ABV,4.38,224,85
176,Tree House Brewing Company,JJJuliusss,American IPA,6.80% ABV,4.38,144,84
35,Trillium Brewing Company,Double Dry Hopped Congress Street,American IPA,7.20% ABV,4.53,711,167
42,Trillium Brewing Company,Galaxy Dry Hopped Fort Point Pale Ale,American Pale Ale (APA),6.60% ABV,4.51,1103,26
56,Trillium Brewing Company,Double Dry Hopped Fort Point Pale Ale,American Pale Ale (APA),6.60% ABV,4.49,830,170
66,Trillium Brewing Company,Scaled Way Up,American Double / Imperial IPA,8.00% ABV,4.47,283,135
70,Trillium Brewing Company,Artaic,American Double / Imperial IPA,8.50% ABV,4.47,810,25
87,Trillium Brewing Company,Fort Point Pale Ale,American Pale Ale (APA),6.60% ABV,4.45,1521,40
95,Trillium Brewing Company,Congress Street IPA,American IPA,7.20% ABV,4.45,1513,46
99,Trillium Brewing Company,Mosaic Dry Hopped Fort Point,American Pale Ale (APA),6.60% ABV,4.44,747,171
108,Trillium Brewing Company,Upper Case,American Double / Imperial IPA,9.00% ABV,4.43,547,153
129,Trillium Brewing Company,Double Dry Hopped Sleeper Street IPA,American IPA,7.20% ABV,4.41,486,146
135,Trillium Brewing Company,Heavy Mettle,American Double / Imperial IPA,9.30% ABV,4.41,575,137
154,Trillium Brewing Company,Headroom Double IPA,American Double / Imperial IPA,8.00% ABV,4.39,178,108
161,Trillium Brewing Company,Vicinity,American Double / Imperial IPA,8.00% ABV,4.39,1005,30
178,Trillium Brewing Company,Scaled Up,American Double / Imperial IPA,8.00% ABV,4.38,390,148
180,Trillium Brewing Company,Double Dry Hopped Scaled,American IPA,7.00% ABV,4.38,340,136
200,Trillium Brewing Company,Dialed In,American Double / Imperial IPA,8.50% ABV,4.36,329,136
209,Trillium Brewing Company,Double Dry Hopped Melcher Street,American IPA,7.30% ABV,4.35,586,156
5,Voodoo Brewing Company,ManBearPig,American Double / Imperial Stout,14.10% ABV,4.66,96,124
96,Voodoo Brewing Company,Grande Negro Voodoo Papi - Bourbon Barrel Aged,American Double / Imperial Stout,12.50% ABV,4.45,170,111
224,Westbrook Brewing Company,Mexican Cake,American Double / Imperial Stout,10.50% ABV,4.35,2473,94
164,Willoughby Brewing,Nut Smasher,American Double / Imperial Stout,11.00% ABV,4.39,251,136
