Rank,Brewery,Beer,Style,ABV,Rating,Ratings,Reviews
42,Brasserie Cantillon,Cantillon Fou' Foune,Lambic - Fruit,5.00%,4.52,2759,133
43,Hill Farmstead Brewery,Society & Solitude #4,American Double / Imperial IPA,8.00%,4.51,1047,39
44,Tree House Brewing Company,Haze,American Double / Imperial IPA,8.20%,4.51,1639,71
45,The Lost Abbey,Duck Duck Gooze,Gueuze,7.00%,4.5,1677,85
46,Kane Brewing Company,Sunday Brunch,American Porter,9.20%,4.5,429,127
47,Cigar City Brewing,Hunahpu's Imperial Stout,American Double / Imperial Stout,11.00%,4.5,3955,160
48,Side Project Brewing,Fuzzy,American Wild Ale,8.00%,4.5,641,153
49,Bissell Brothers Brewing Company,Swish,American Double / Imperial IPA,8.00%,4.5,890,32
50,Aslin Beer Company,Master Of Karate,American Double / Imperial IPA,8.40%,4.5,143,129
51,Trillium Brewing Company,Headroom,American Double / Imperial IPA,8.00%,4.5,383,144
52,Goose Island Beer Company,Bourbon County Brand Stout,American Double / Imperial Stout,13.80%,4.5,11811,65
53,Tree House Brewing Company,In Perpetuity,American IPA,6.70%,4.5,410,165
54,Russian River Brewing Company,Supplication,American Wild Ale,7.00%,4.49,6167,7
55,Hill Farmstead Brewery,Double Citra,American Double / Imperial IPA,8.00%,4.49,1691,68
56,Tree House Brewing Company,Double Shot,American Stout,7.60%,4.49,754,158
57,Toppling Goliath Brewing Company,Assassin Imperial Stout,American Double / Imperial Stout,12.00%,4.49,1047,178
58,Trillium Brewing Company,Galaxy Dry Hopped Fort Point Pale Ale,American Pale Ale (APA),6.60%,4.49,1341,42
59,Brasserie Cantillon,Cantillon Bl†b‘r Lambik,Lambic - Fruit,5.00%,4.49,756,78
60,Trillium Brewing Company,Double Dry Hopped Fort Point Pale Ale,American Pale Ale (APA),6.60%,4.49,1037,19
61,"Bell's Brewery, Inc.",Bell's Black Note Stout,American Double / Imperial Stout,11.40%,4.49,3983,142
62,Toppling Goliath Brewing Company,PseudoSue,American Pale Ale (APA),5.80%,4.49,3923,139
63,Kuhnhenn Brewing Company,Kuhnhenn Bourbon Barrel Fourth Dementia,Old Ale,13.50%,4.48,1871,116
64,Three Floyds Brewing Company,Bourbon Barrel Aged Dark Lord Imperial Stout,Russian Imperial Stout,15.00%,4.48,790,57
65,Funky Buddha Brewery,Snowed In - Bourbon Barrel Aged,American Double / Imperial Stout,11.00%,4.48,267,113
66,Fremont Brewing Company,Bourbon Barrel Aged Abominable: Coffee And Cinnamon,American Strong Ale,14.00%,4.48,704,175
67,Trillium Brewing Company,Cutting Tiles,American Double / Imperial IPA,8.50%,4.48,956,40
68,Brouwerij Drie Fonteinen,Drie Fonteinen Zenne Y Frontera,Lambic - Unblended,7.00%,4.48,101,87
69,Goose Island Beer Company,Bourbon County Brand Barleywine Ale,English Barleywine,12.10%,4.48,4915,136
70,Deschutes Brewery,The Abyss,American Double / Imperial Stout,12.20%,4.48,6798,14
71,Jester King Brewery,Atrial Rubicite,American Wild Ale,5.80%,4.47,1641,43
72,Prairie Artisan Ales,BOMB!,American Double / Imperial Stout,13.00%,4.47,5541,167
73,Trillium Brewing Company,Scaled Way Up,American Double / Imperial IPA,8.00%,4.47,321,128
74,Brouwerij Westvleteren (Sint-Sixtusabdij van Westvleteren),Trappist Westvleteren 8 (VIII),Dubbel,8.00%,4.47,2079,164
75,Boneyard Beer Company,Notorious Triple IPA,American Double / Imperial IPA,12.00%,4.47,695,174
76,Hill Farmstead Brewery,Ephraim,American Double / Imperial IPA,10.00%,4.47,1005,74
77,Founders Brewing Company,Founders Breakfast Stout,American Double / Imperial Stout,8.30%,4.47,16062,95
78,Brasserie de Rochefort,Trappistes Rochefort 10,Quadrupel (Quad),11.30%,4.47,9005,64
79,Voodoo Brewing Company,Grande Negro Voodoo Papi - Bourbon Barrel Aged,American Double / Imperial Stout,12.50%,4.46,225,117
80,Ozark Beer Company,BDCS,American Double / Imperial Stout,10.20%,4.46,292,134
81,New England Brewing Company,Fuzzy Baby Ducks IPA,American IPA,6.20%,4.46,706,168
82,Dark Horse Brewing Company,Dark Horse Bourbon Barrel Aged Plead The 5th,Russian Imperial Stout,12.00%,4.46,3030,119
83,Surly Brewing Company,Abrasive Ale,American Double / Imperial IPA,9.00%,4.46,4389,177
84,Brasserie Cantillon,Cantillon Lou Pepe - Kriek,Lambic - Fruit,5.00%,4.46,1681,106
85,The Bruery,Black Tuesday,American Double / Imperial Stout,19.20%,4.46,3731,150
86,Surly Brewing Company,Todd The Axe Man,American IPA,7.20%,4.46,2053,103
87,The Lost Abbey,Cable Car,American Wild Ale,7.00%,4.46,947,73
88,Russian River Brewing Company,Beatification,American Wild Ale,5.50%,4.46,2565,138
89,Cigar City Brewing,CaffŠ Americano,American Double / Imperial Stout,11.00%,4.46,910,23
90,The Alchemist,Crusher,American Double / Imperial IPA,9.60%,4.46,1211,35
91,Hill Farmstead Brewery,Society & Solitude #5,American Double / Imperial IPA,8.10%,4.45,1340,44
92,Prairie Artisan Ales,Prairie Pirate Bomb!,American Double / Imperial Stout,14.00%,4.45,1839,57
93,J. Wakefield Brewing,Miami Madness,Berliner Weissbier,3.50%,4.45,242,111
94,Firestone Walker Brewing Company,?ucaba,English Barleywine,12.50%,4.45,4895,171
95,Brouwerij Drie Fonteinen,Drie Fonteinen Oude Geuze Vintage,Gueuze,6.00%,4.45,686,30
96,Funky Buddha Brewery,Wide Awake It's Morning,American Double / Imperial Stout,10.00%,4.45,589,18
97,Hill Farmstead Brewery,Everett Porter,American Porter,7.50%,4.45,2543,110
98,Hill Farmstead Brewery,Susan,American IPA,6.20%,4.45,1709,53
99,Brouwerij Drie Fonteinen,Drie Fonteinen Oude Geuze Golden Blend,Gueuze,7.50%,4.45,983,52
100,Trillium Brewing Company,Fort Point Pale Ale,American Pale Ale (APA),6.60%,4.45,1687,51
101,AleSmith Brewing Company,AleSmith Speedway Stout - Bourbon Barrel Aged,American Double / Imperial Stout,12.00%,4.45,2019,104
102,Evil Twin Brewing,Evil Twin Double Barrel Jesus,American Double / Imperial Stout,12.00%,4.45,569,152
103,Trillium Brewing Company,Congress Street IPA,American IPA,7.20%,4.45,1763,66
104,Side Project Brewing,Framboise Du Fermier,Saison / Farmhouse Ale,8.00%,4.44,180,87
105,Perrin Brewery,No Rules,American Porter,15.00%,4.44,879,51
106,Toppling Goliath Brewing Company,Double Dry Hopped PseudoSue (Citra),American Pale Ale (APA),5.80%,4.44,203,117
107,Trillium Brewing Company,Mosaic Dry Hopped Fort Point,American Pale Ale (APA),6.60%,4.44,877,183
108,Alpine Beer Company,Keene Idea,American Double / Imperial IPA,8.88%,4.44,443,145
109,Hair of the Dog Brewing Company / Brewery and Tasting Room,Adam From The Wood,Old Ale,12.00%,4.44,929,47
110,"Bell's Brewery, Inc.",Hopslam Ale,American Double / Imperial IPA,10.00%,4.44,12622,93
111,Three Floyds Brewing Company,Permanent Funeral,American Double / Imperial IPA,10.50%,4.44,2752,98
112,Toppling Goliath Brewing Company,Sosus,American Double / Imperial IPA,8.00%,4.44,1212,36
113,Firestone Walker Brewing Company,Parabajava,Russian Imperial Stout,14.00%,4.43,533,149
114,Trillium Brewing Company,Upper Case,American Double / Imperial IPA,9.00%,4.43,720,173
115,Fremont Brewing Company,The Rusty Nail,American Double / Imperial Stout,13.20%,4.43,133,96
116,Stone Brewing,Imperial Russian Stout - Bourbon Barrel Aged,Russian Imperial Stout,13.50%,4.43,1126,46
117,Evil Twin Brewing,Imperial Biscotti Break Bourbon Barrel Aged,American Double / Imperial Stout,11.50%,4.43,1513,36
118,Jackie O's Pub & Brewery,Bourbon Barrel Champion Ground,American Double / Imperial Stout,11.00%,4.43,316,149
119,Anchorage Brewing Company,A Deal With The Devil,American Barleywine,17.30%,4.42,935,31
120,Prairie Artisan Ales,Barrel Aged Bomb!,American Double / Imperial Stout,11.20%,4.42,892,42
121,Trillium Brewing Company,Heavy Mettle,American Double / Imperial IPA,9.30%,4.42,750,162
122,Columbus Brewing Company,Columbus Bodhi DIPA,American Double / Imperial IPA,8.50%,4.42,1374,55
123,Firestone Walker Brewing Company,Stickee Monkee,Quadrupel (Quad),12.00%,4.42,2260,79
124,Tree House Brewing Company,Double Shot - Sumatra Mandheling,American Stout,7.80%,4.42,380,120
126,Funky Buddha Brewery,Maple Bacon Coffee Porter,American Porter,6.40%,4.42,1671,74
127,de Garde Brewing,The Broken Truck,Gueuze,5.00%,4.42,125,69
128,Brouwerij St. Bernardus NV,St. Bernardus Abt 12,Quadrupel (Quad),10.00%,4.42,9255,63
129,FiftyFifty Brewing Company,Imperial Eclipse Stout - Elijah Craig (12 Year),American Double / Imperial Stout,11.90%,4.42,1827,90
130,Brasserie Cantillon,Cantillon Lou Pepe - Framboise,Lambic - Fruit,5.00%,4.42,1229,88
131,Peg's Cantina & Brew Pub,Peg's G.O.O.D. RareR D.O.S.,American Double / Imperial Stout,10.00%,4.42,716,20
132,Brasserie Cantillon,Cantillon Saint Lamvinus,Lambic - Fruit,5.00%,4.42,1994,126
133,Brouwerij Drie Fonteinen,Drie Fonteinen Framboos,Lambic - Fruit,5.00%,4.41,620,17
134,Fremont Brewing Company,Bourbon Barrel Aged Dark Star Oatmeal Stout,Oatmeal Stout,14.50%,4.41,372,134
135,Grimm Artisanal Ales,Afterimage,American Double / Imperial IPA,8.00%,4.41,412,161
136,Cigar City Brewing,Decoherence,American Double / Imperial Stout,12.90%,4.41,135,80
137,Fat Head's Brewery & Saloon,Hop JuJu Imperial IPA,American Double / Imperial IPA,9.00%,4.41,1957,76
138,Aslin Beer Company,Orange Starfish,American IPA,5.70%,4.41,114,83
139,Jackie O's Pub & Brewery,Oro Negro,American Double / Imperial Stout,10.00%,4.41,591,181
140,Hill Farmstead Brewery,Juicy,Saison / Farmhouse Ale,7.40%,4.41,447,158
141,Prairie Artisan Ales,Prairie Apple Brandy Noir,American Double / Imperial Stout,12.00%,4.41,1341,49
142,The Bruery,Chocolate Rain,American Double / Imperial Stout,18.50%,4.41,2568,100
143,Funky Buddha Brewery,Last Snow,American Porter,6.40%,4.41,1611,70
144,New England Brewing Company,Coriolis,American Double / Imperial IPA,8.20%,4.41,514,143
145,Alpine Beer Company,Bad Boy,American Double / Imperial IPA,9.00%,4.41,547,34
146,J. Wakefield Brewing,Dragon Fruit Passion Fruit Berliner,Berliner Weissbier,3.50%,4.41,275,117
147,Brouwerij Rodenbach N.V.,Rodenbach CaractŠre Rouge,Flanders Red Ale,7.00%,4.41,1331,58
148,Trillium Brewing Company,Dusk Trill Dawn,American Double / Imperial Stout,11.50%,4.41,295,124
149,Pelican Pub & Brewery,Mother Of All Storms,English Barleywine,14.00%,4.41,1892,123
150,Russian River Brewing Company,Consecration,American Wild Ale,10.00%,4.4,5147,2
151,Fiddlehead Brewing Company,Second Fiddle,American Double / Imperial IPA,8.20%,4.4,1656,54
152,Russian River Brewing Company,Temptation,American Wild Ale,7.50%,4.4,3601,1
153,de Garde Brewing,Nectarine Premiere,Saison / Farmhouse Ale,7.10%,4.4,149,75
154,Surly Brewing Company,Darkness,Russian Imperial Stout,10.30%,4.4,3626,170
155,Tree House Brewing Company,Triple Shot,American Double / Imperial Stout,9.00%,4.4,250,91
156,Sante Adairius Rustic Ales,Saison Bernice,Saison / Farmhouse Ale,6.50%,4.4,810,157
157,Surly Brewing Company,Darkness - High West Rye Whiskey Barrel Aged (2015),Russian Imperial Stout,12.00%,4.4,327,121
158,Parish Brewing Company,Ghost In The Machine,American Double / Imperial IPA,8.00%,4.4,504,165
159,Trillium Brewing Company,Double Dry Hopped Sleeper Street,American IPA,7.20%,4.4,602,155
160,Boston Beer Company (Samuel Adams),Samuel Adams Utopias,American Strong Ale,29.00%,4.4,2435,135
161,Hill Farmstead Brewery,Flora Plum,Saison / Farmhouse Ale,Farmhouse,4.4,233,107
162,Hill Farmstead Brewery,Society & Solitude #6,American Double / Imperial IPA,8.10%,4.4,661,154
163,Heist Brewery,Citraquench'l,American IPA,6.70%,4.4,83,80
164,Trillium Brewing Company,Vicinity,American Double / Imperial IPA,8.00%,4.4,1199,43
165,Bayerische Staatsbrauerei Weihenstephan,Weihenstephaner Hefeweissbier,Hefeweizen,5.40%,4.4,8079,61
166,Foundation Brewing Company,Epiphany,American Double / Imperial IPA,8.00%,4.4,808,31
167,Perennial Artisan Ales,Abraxas,American Double / Imperial Stout,10.00%,4.4,2268,85
168,Three Floyds Brewing Company,Dreadnaught IPA,American Double / Imperial IPA,9.50%,4.4,5914,10
169,Sante Adairius Rustic Ales,Westly,American Wild Ale,8.50%,4.39,218,91
170,Fremont Brewing Company,Bourbon Barrel Aged Dark Star: Coffee Edition,Oatmeal Stout,14.50%,4.39,503,132
171,Hair of the Dog Brewing Company / Brewery and Tasting Room,Matt,American Strong Ale,11.50%,4.39,822,77
172,Sante Adairius Rustic Ales,West Ashley,American Wild Ale,7.30%,4.39,901,169
173,AleSmith Brewing Company,AleSmith Speedway Stout - Vietnamese Coffee,American Double / Imperial Stout,12.00%,4.39,1579,38
174,Noble Ale Works,Citra Showers,American Double / Imperial IPA,8.80%,4.39,464,149
175,Toppling Goliath Brewing Company,XHOPS (Gold Label),American Pale Ale (APA),5.30%,4.39,379,155
176,Willoughby Brewing,Nut Smasher,American Double / Imperial Stout,11.00%,4.39,280,137
177,Lagunitas Brewing Company,Born Yesterday Pale Ale,American Pale Ale (APA),6.50%,4.39,1822,99
178,Pipeworks Brewing Company,Spotted Puffer,American Double / Imperial IPA,9.50%,4.39,283,120
179,Peg's Cantina & Brew Pub,Hazelnut,American Double / Imperial Stout,Imperial,4.39,113,56
180,Alpine Beer Company,Great,American Barleywine,14.00%,4.39,648,45
181,Trillium Brewing Company,Double Dry Hopped Scaled,American IPA,7.00%,4.39,539,154
182,Jester King Brewery,Montmorency Vs Balaton,American Wild Ale,6.70%,4.39,653,134
183,Brasserie Dieu du Ciel!,P‚ch‚ Mortel,American Double / Imperial Stout,9.50%,4.39,4972,11
184,Bottle Logic Brewing,Leche Borracho,American Double / Imperial Stout,11.00%,4.39,215,118
185,Avery Brewing Company,Tweak,American Double / Imperial Stout,17.81%,4.39,2033,81
186,Stone Brewing,Stone Enjoy By IPA,American Double / Imperial IPA,9.40%,4.39,10467,6
187,Hill Farmstead Brewery,Edward,American Pale Ale (APA),5.20%,4.38,2533,105
188,Side Project Brewing,Saison Du Fermier,Saison / Farmhouse Ale,7.00%,4.38,604,120
189,SingleCut Beersmiths,Softly Spoken Magic Spells,American Double / Imperial IPA,8.60%,4.38,470,21
190,4 Hands Brewing Company,Madagascar,Milk / Sweet Stout,9.30%,4.38,610,147
191,Trillium Brewing Company,Scaled Up,American Double / Imperial IPA,8.00%,4.38,540,163
192,Stone Brewing,Stone Enjoy By Unfiltered IPA,American Double / Imperial IPA,9.40%,4.38,1071,67
193,Cascade Brewing / Raccoon Lodge & Brewpub,Cascade Sang Noir,American Wild Ale,9.50%,4.38,1570,67
194,The Lone Pint Brewery,Yellow Rose,American IPA,6.80%,4.38,1537,66
195,Brasserie Dieu du Ciel!,P‚ch‚ Mortel En F–t De Bourbon Am‚ricain,American Double / Imperial Stout,9.50%,4.38,425,173
196,Ballast Point Brewing Company,Sculpin IPA,American IPA,7.00%,4.38,13462,60
197,Pipeworks Brewing Company,Sure Bet,American Double / Imperial IPA,9.50%,4.38,506,144
198,Bottle Logic Brewing,Ground State - 2nd Anniversary Beer,American Double / Imperial Stout,12.50%,4.38,343,140
199,Kane Brewing Company,Mexican Brunch,American Porter,9.20%,4.38,160,56
200,Alpine Beer Company,Exponential Hoppiness,American Double / Imperial IPA,11.00%,4.37,1290,114
201,Grimm Artisanal Ales,Tesseract,American Double / Imperial IPA,8.00%,4.37,408,148
202,Alpine Beer Company,Nelson,American IPA,7.00%,4.37,4018,166
203,Logsdon Farmhouse Ales,Peche 'n Brett,Saison / Farmhouse Ale,10.00%,4.37,1226,46
204,Avery Brewing Company,Callipygian,American Double / Imperial Stout,17.10%,4.37,304,147
205,Societe Brewing Company,The Pupil,American IPA,7.80%,4.37,866,176
206,Buxton Brewery,Buxton / Omnipollo Yellow Belly,American Double / Imperial Stout,11.00%,4.37,202,118
207,Brasserie Cantillon,Cantillon Gueuze 100% Lambic,Gueuze,5.00%,4.37,3072,146
208,Trillium Brewing Company,Dialed In (w/ Sauvignon Blanc Juice),American Double / Imperial IPA,8.50%,4.37,386,132
209,AleSmith Brewing Company,AleSmith Speedway Stout,American Double / Imperial Stout,12.00%,4.37,6561,9
210,Kuhnhenn Brewing Company,Kuhnhenn Raspberry Eisbock,Eisbock,15.50%,4.37,1222,123
211,Other Half Brewing Company,All Green Everything,American Double / Imperial IPA,10.50%,4.37,926,24
212,Hill Farmstead Brewery,Aaron,English Barleywine,BreweryEnglish,4.36,317,91
213,Trillium Brewing Company,Double Dry Hopped Melcher Street,American IPA,7.30%,4.36,680,156
214,Brouwerij Drie Fonteinen,Drie Fonteinen Hommage,Lambic - Fruit,6.00%,4.36,825,51
215,Grimm Artisanal Ales,Lumen,American IPA,6.40%,4.36,241,115
216,The Bruery,Grey Monday,American Double / Imperial Stout,19.50%,4.36,1638,37
217,Hangar 24 Brewery,Pugachev Royale,Russian Imperial Stout,14.80%,4.36,163,69
218,Jackie O's Pub & Brewery,Bourbon Barrel Oro Negro,American Double / Imperial Stout,12.00%,4.36,135,96
219,Grimm Artisanal Ales,Lambo Door,American Double / Imperial IPA,8.00%,4.36,453,175
220,Lift Bridge Brewery,Barrel-Aged Silhouette,Russian Imperial Stout,10.00%,4.36,328,113
221,The Lost Abbey,Box Set Track #10 - Bat Out Of Hell,American Double / Imperial Stout,13.50%,4.36,939,32
222,Westbrook Brewing Company,Mexican Cake,American Double / Imperial Stout,10.50%,4.36,2589,97
223,Hill Farmstead Brewery,Damon (Bourbon Barrel Aged),Russian Imperial Stout,10.50%,4.36,645,173
224,Brasserie Cantillon,Cantillon Lou Pepe - Gueuze,Gueuze,5.00%,4.36,1086,67
225,Jackie O's Pub & Brewery,Bourbon Barrel Black Maple,American Porter,11.00%,4.36,848,172
226,Clown Shoes,Breakfast Exorcism,American Double / Imperial Stout,11.00%,4.36,314,131
227,Boneyard Beer Company,Hop Venom Double IPA,American Double / Imperial IPA,8.90%,4.36,892,25
228,Three Floyds Brewing Company,French Vanilla Militia,Russian Imperial Stout,Imperial,4.36,98,69
229,Lagunitas Brewing Company,ScareCity #3: High West-ified Imperial Coffee Stout,American Double / Imperial Stout,12.10%,4.36,1314,54
230,New Glarus Brewing Company,Wisconsin Belgian Red,Fruit / Vegetable Beer,4.00%,4.35,3473,184
231,Avery Brewing Company,Uncle Jacob's Stout,American Double / Imperial Stout,17.10%,4.35,2505,109
232,Fremont Brewing Company,Bourbon Abominable Winter Ale,American Strong Ale,14.00%,4.35,1007,46
233,Prairie Artisan Ales,Birthday Bomb!,American Double / Imperial Stout,13.00%,4.35,716,33
234,Peg's Cantina & Brew Pub,Rare Scooop,American Double / Imperial Stout,Imperial,4.35,79,48
235,Deschutes Brewery,The Abyss (Rye Whiskey Barrel-Aged),American Double / Imperial Stout,13.20%,4.35,317,143
236,New Glarus Brewing Company,Serendipity,Fruit / Vegetable Beer,4.00%,4.35,2750,86
237,New England Brewing Company,Locust Reign,American Double / Imperial IPA,8.50%,4.35,275,101
238,Live Oak Brewing Company,Live Oak HefeWeizen,Hefeweizen,5.20%,4.35,1540,122
239,Ballast Point Brewing Company,Victory At Sea Coffee Vanilla Imperial Porter,American Porter,10.00%,4.35,6619,5
240,Hill Farmstead Brewery,Birth Of Tragedy,American Porter,9.00%,4.34,1113,49
241,The Bruery,Mocha Wednesday,American Double / Imperial Stout,19.20%,4.34,1222,22
242,Hill Farmstead Brewery,What Is Enlightenment?,American Pale Ale (APA),5.40%,4.34,867,18
243,Minneapolis Town Hall Brewery,Masala Mama India Pale Ale,American IPA,6.00%,4.34,1353,151
244,Side Project Brewing,"Derivation #6 (Cinnamon, Cocoa Nibs And Ugandan Vanilla)",American Double / Imperial Stout,15.00%,4.34,31,28
245,La Cumbre Brewing Company,Project Dank,American IPA,7.50%,4.34,784,15
246,Hill Farmstead Brewery,Genealogy Of Morals (Bourbon Barrel Aged),American Double / Imperial Stout,10.70%,4.34,486,124
247,Olde Hickory Brewery,The Event Horizon,American Double / Imperial Stout,8.50%,4.34,1715,89
248,Stone Brewing,Stone Imperial Russian Stout,Russian Imperial Stout,10.60%,4.34,8279,62
249,Fiddlehead Brewing Company,Mastermind,American Double / Imperial IPA,8.10%,4.34,1256,41
250,Founders Brewing Company,Founders Imperial Stout,Russian Imperial Stout,10.50%,4.34,7679,13
