Rank,Brewery,Beer,Style,ABV,Rating,Ratings,Reviews
8,Maine Beer Company,Dinner,American Double / Imperial IPA,8.20% ABV,4.63,1659,60
235,Maine Beer Company,Lunch,American IPA,7.00% ABV,4.33,4777,160
232,Midnight Sun Brewing Company,Arctic Devil Barley Wine,English Barleywine,13.20% ABV,4.33,1286,114
225,Minneapolis Town Hall Brewery,Masala Mama India Pale Ale,American IPA,6.00% ABV,4.34,1341,159
72,New England Brewing Company,Fuzzy Baby Ducks IPA,American IPA,6.20% ABV,4.47,660,170
154,New England Brewing Company,Coriolis,American Double / Imperial IPA,8.20% ABV,4.39,438,136
226,New England Brewing Company,Locust Reign,American Double / Imperial IPA,8.50% ABV,4.34,243,92
205,New Glarus Brewing Company,Wisconsin Belgian Red,Fruit / Vegetable Beer,4.00% ABV,4.35,3388,189
229,New Glarus Brewing Company,Serendipity,Fruit / Vegetable Beer,4.00% ABV,4.34,2668,86
231,New Glarus Brewing Company,Raspberry Tart,Fruit / Vegetable Beer,4.00% ABV,4.33,3675,185
157,Noble Ale Works,Citra Showers,American Double / Imperial IPA,8.80% ABV,4.39,438,154
233,North Coast Brewing Company,Old Stock Cellar Reserve (Aged In Bourbon Barrels),Old Ale,13.16% ABV,4.33,1006,110
244,Odd Side Ales,Hipster Brunch Stout,American Double / Imperial Stout,10.00% ABV,4.33,618,176
227,Olde Hickory Brewery,The Event Horizon,American Double / Imperial Stout,8.50% ABV,4.34,1644,93
239,Oskar Blues Grill & Brew,Ten FIDY,Russian Imperial Stout,10.50% ABV,4.33,9553,67
165,Other Half Brewing Company,All Green Everything,American Double / Imperial IPA,10.50% ABV,4.38,859,190
74,Ozark Beer Company,BDCS,American Double / Imperial Stout,10.20% ABV,4.46,236,126
187,Parish Brewing Company,Ghost In The Machine,American Double / Imperial IPA,8.00% ABV,4.37,432,164
139,Peg's Cantina & Brew Pub,Peg's G.O.O.D. RareR D.O.S.,American Double / Imperial Stout,10.00% ABV,4.41,700,17
170,Peg's Cantina & Brew Pub,Pallet 1,American Double / Imperial Stout,10.40% ABV,4.38,240,129
216,Peg's Cantina & Brew Pub,Nooner Batch 10,American Double / Imperial Stout,12.00% ABV,4.35,191,89
224,Peg's Cantina & Brew Pub,&+,American Double / Imperial Stout,10.50% ABV,4.34,197,101
140,Pelican Pub & Brewery,Mother Of All Storms,English Barleywine,14.00% ABV,4.4,1850,130
16,Perennial Artisan Ales,Barrel-Aged Abraxas,American Double / Imperial Stout,11.00% ABV,4.58,1183,16
150,Perennial Artisan Ales,Abraxas,American Double / Imperial Stout,10.00% ABV,4.4,2198,88
95,Perrin Brewery,No Rules,American Porter,15.00% ABV,4.44,734,35
166,Pipeworks Brewing Company,Spotted Puffer,American Double / Imperial IPA,9.50% ABV,4.38,275,126
186,Pipeworks Brewing Company,Sure Bet,American Double / Imperial IPA,9.50% ABV,4.37,467,145
245,Pipeworks Brewing Company,Crimson Snapper,American Double / Imperial IPA,9.50% ABV,4.33,368,144
68,Prairie Artisan Ales,BOMB!,American Double / Imperial Stout,13.00% ABV,4.47,5322,171
79,Prairie Artisan Ales,Prairie Pirate Bomb!,American Double / Imperial Stout,14.00% ABV,4.46,1718,47
117,Prairie Artisan Ales,Barrel Aged Bomb!,American Double / Imperial Stout,11.20% ABV,4.43,752,28
242,Privatbrauerei Franz Inselkammer KG / Brauerei Aying,Ayinger Celebrator Doppelbock,Doppelbock,6.70% ABV,4.33,6299,63
4,Russian River Brewing Company,Pliny The Younger,American Double / Imperial IPA,10.25% ABV,4.66,2938,186
15,Russian River Brewing Company,Pliny The Elder,American Double / Imperial IPA,8.00% ABV,4.6,13732,97
49,Russian River Brewing Company,Supplication,American Wild Ale,7.00% ABV,4.49,6039,7
81,Russian River Brewing Company,Beatification,American Wild Ale,5.50% ABV,4.46,2511,146
125,Russian River Brewing Company,Temptation,American Wild Ale,7.50% ABV,4.41,3501,1
141,Russian River Brewing Company,Consecration,American Wild Ale,10.00% ABV,4.4,5051,2
237,Russian River Brewing Company,Compunction,American Wild Ale,5.40% ABV,4.33,281,181
169,Sante Adairius Rustic Ales,West Ashley,American Wild Ale,7.30% ABV,4.38,830,166
180,Sante Adairius Rustic Ales,Saison Bernice,Saison / Farmhouse Ale,6.50% ABV,4.38,738,153
250,Sante Adairius Rustic Ales,Westly,American Wild Ale,8.50% ABV,4.32,168,73
73,Side Project Brewing,Fuzzy,American Wild Ale,8.00% ABV,4.47,483,137
110,Side Project Brewing,Framboise Du Fermier,Saison / Farmhouse Ale,8.00% ABV,4.43,159,89
179,Side Project Brewing,Saison Du Fermier,Saison / Farmhouse Ale,7.00% ABV,4.38,585,126
143,SingleCut Beersmiths,Softly Spoken Magic Spells,American Double / Imperial IPA,8.60% ABV,4.4,163,121
193,Societe Brewing Company,The Pupil,American IPA,7.80% ABV,4.36,832,180
114,Stone Brewing Company,Imperial Russian Stout - Bourbon Barrel Aged,Russian Imperial Stout,13.50% ABV,4.43,1097,41
149,Stone Brewing Company,Stone Enjoy By IPA,American Double / Imperial IPA,9.40% ABV,4.4,10312,6
183,Stone Brewing Company,Stone Enjoy By Unfiltered IPA,American Double / Imperial IPA,9.40% ABV,4.37,859,47
228,Stone Brewing Company,Stone Imperial Russian Stout,Russian Imperial Stout,10.60% ABV,4.34,8166,68
62,Surly Brewing Company,Todd The Axe Man,American IPA,7.20% ABV,4.48,1787,100
75,Surly Brewing Company,Abrasive Ale,American Double / Imperial IPA,9.00% ABV,4.46,4349,187
128,Surly Brewing Company,Darkness,Russian Imperial Stout,10.30% ABV,4.41,3547,177
132,Surly Brewing Company,Darkness - High West Rye Whiskey Barrel Aged (2015),Russian Imperial Stout,12.00% ABV,4.41,269,108
5,The Alchemist,Heady Topper,American Double / Imperial IPA,8.00% ABV,4.66,12377,62
17,The Alchemist,Focal Banger,American IPA,7.00% ABV,4.57,1898,53
77,The Bruery,Black Tuesday,American Double / Imperial Stout,19.20% ABV,4.46,3652,156
100,The Bruery,Black Tuesday - Reserve,American Double / Imperial Stout,20.50% ABV,4.44,135,73
133,The Bruery,Chocolate Rain,American Double / Imperial Stout,18.50% ABV,4.41,2506,104
209,The Bruery,Grey Monday,American Double / Imperial Stout,19.50% ABV,4.35,1588,30
236,The Bruery,Mocha Wednesday,American Double / Imperial Stout,19.20% ABV,4.33,1150,15
246,The Bruery,Melange No. 3,American Strong Ale,15.50% ABV,4.33,1809,83
178,The Lone Pint Brewery,Yellow Rose,American IPA,6.80% ABV,4.38,1449,56
44,The Lost Abbey,Duck Duck Gooze,American Wild Ale,7.00% ABV,4.5,1613,87
80,The Lost Abbey,Cable Car,American Wild Ale,7.00% ABV,4.46,904,76
222,The Lost Abbey,Box Set Track #10 - Bat Out Of Hell,American Double / Imperial Stout,13.50% ABV,4.34,834,18
11,Three Floyds Brewing Company,Marshmallow Handjee (Bourbon Barrel Aged Vanilla Bean Dark Lord),Russian Imperial Stout,15.00% ABV,4.62,1382,91
29,Three Floyds Brewing Company,Zombie Dust,American Pale Ale (APA),6.20% ABV,4.53,9489,8
57,Three Floyds Brewing Company,Bourbon Barrel Aged Dark Lord Imperial Stout,Russian Imperial Stout,15.00% ABV,4.48,751,54
106,Three Floyds Brewing Company,Permanent Funeral,American Double / Imperial IPA,10.50% ABV,4.44,2668,99
147,Three Floyds Brewing Company,Dreadnaught IPA,American Double / Imperial IPA,9.50% ABV,4.4,5843,10
2,Toppling Goliath Brewing Company,Kentucky Brunch Brand Stout,American Double / Imperial Stout,12.00% ABV,4.69,506,176
3,Toppling Goliath Brewing Company,Mornin' Delight,American Double / Imperial Stout,12.00% ABV,4.68,887,36
18,Toppling Goliath Brewing Company,King Sue,American Double / Imperial IPA,8.00% ABV,4.57,1386,34
42,Toppling Goliath Brewing Company,PseudoSue,American Pale Ale (APA),5.80% ABV,4.5,3700,142
83,Toppling Goliath Brewing Company,Assassin Imperial Stout,American Double / Imperial Stout,12.00% ABV,4.46,1018,181
109,Toppling Goliath Brewing Company,Sosus,American Double / Imperial IPA,8.00% ABV,4.43,1134,24
151,Toppling Goliath Brewing Company,XHOPS (Gold Label),American Pale Ale (APA),5.30% ABV,4.39,356,161
240,Tr?egs Brewing Company,Tr?egs Nugget Nectar,American Amber / Red Ale,7.50% ABV,4.33,8376,66
1,Tree House Brewing Company,Good Morning,American Double / Imperial Stout,8.40% ABV,4.72,961,61
6,Tree House Brewing Company,King Julius,American Double / Imperial IPA,8.30% ABV,4.64,489,183
12,Tree House Brewing Company,Julius,American IPA,6.80% ABV,4.61,2773,125
14,Tree House Brewing Company,Juice Machine,American Double / Imperial IPA,8.20% ABV,4.6,318,161
19,Tree House Brewing Company,Very Hazy,American Double / Imperial IPA,8.60% ABV,4.57,266,145
22,Tree House Brewing Company,Green,American IPA,7.60% ABV,4.56,1636,77
35,Tree House Brewing Company,Alter Ego,American IPA,6.80% ABV,4.53,1221,52
38,Tree House Brewing Company,Doppelganger,American Double / Imperial IPA,8.20% ABV,4.51,385,150
41,Tree House Brewing Company,Very Green,American Double / Imperial IPA,8.60% ABV,4.51,265,116
48,Tree House Brewing Company,In Perpetuity,American IPA,6.70% ABV,4.5,294,153
52,Tree House Brewing Company,Haze,American Double / Imperial IPA,8.20% ABV,4.49,1341,50
59,Tree House Brewing Company,Double Shot,American Stout,7.60% ABV,4.48,673,157
122,Tree House Brewing Company,Double Shot - Sumatra Mandheling,American Stout,7.80% ABV,4.42,369,126
173,Tree House Brewing Company,Triple Shot,American Double / Imperial Stout,9.00% ABV,4.38,219,85
34,Trillium Brewing Company,Double Dry Hopped Congress Street,American IPA,7.20% ABV,4.53,660,158
43,Trillium Brewing Company,Galaxy Dry Hopped Fort Point Pale Ale,American Pale Ale (APA),6.60% ABV,4.5,1069,22
55,Trillium Brewing Company,Double Dry Hopped Fort Point Pale Ale,American Pale Ale (APA),6.60% ABV,4.49,816,173
64,Trillium Brewing Company,Artaic,American Double / Imperial IPA,8.50% ABV,4.47,751,20
66,Trillium Brewing Company,Scaled Way Up,American Double / Imperial IPA,8.00% ABV,4.47,263,136
85,Trillium Brewing Company,Fort Point Pale Ale,American Pale Ale (APA),6.60% ABV,4.45,1492,33
87,Trillium Brewing Company,Upper Case,American Double / Imperial IPA,9.00% ABV,4.45,464,147
94,Trillium Brewing Company,Congress Street IPA,American IPA,7.20% ABV,4.45,1491,42
96,Trillium Brewing Company,Mosaic Dry Hopped Fort Point,American Pale Ale (APA),6.60% ABV,4.44,741,174
130,Trillium Brewing Company,Double Dry Hopped Sleeper Street IPA,American IPA,7.20% ABV,4.41,481,148
134,Trillium Brewing Company,Heavy Mettle,American Double / Imperial IPA,9.30% ABV,4.41,534,137
144,Trillium Brewing Company,Headroom Double IPA,American Double / Imperial IPA,8.00% ABV,4.4,178,111
161,Trillium Brewing Company,Vicinity,American Double / Imperial IPA,8.00% ABV,4.39,982,26
176,Trillium Brewing Company,Scaled Up,American Double / Imperial IPA,8.00% ABV,4.38,382,150
206,Trillium Brewing Company,Double Dry Hopped Melcher Street,American IPA,7.30% ABV,4.35,557,155
212,Trillium Brewing Company,Dialed In,American Double / Imperial IPA,8.50% ABV,4.35,288,137
9,Voodoo Brewing Company,ManBearPig,American Double / Imperial Stout,14.10% ABV,4.63,82,117
82,Voodoo Brewing Company,Grande Negro Voodoo Papi - Bourbon Barrel Aged,American Double / Imperial Stout,12.50% ABV,4.46,163,108
217,Westbrook Brewing Company,Mexican Cake,American Double / Imperial Stout,10.50% ABV,4.35,2426,93
162,Willoughby Brewing,Nut Smasher,American Double / Imperial Stout,11.00% ABV,4.39,246,138
