"Rank","Brewery","Beer","Style","ABV","Rating","Ratings","Reviews"
122,"Trillium Brewing Company","Heavy Mettle","American Double / Imperial IPA","9.30%",4.43,800,178
123,"Trillium Brewing Company","Upper Case","American Double / Imperial IPA","9.00%",4.43,791,15
124,"Prairie Artisan Ales","Barrel Aged Bomb!","American Double / Imperial Stout","11.20%",4.43,1022,47
125,"Evil Twin Brewing","Imperial Biscotti Break Bourbon Barrel Aged","American Double / Imperial Stout","11.50%",4.43,1551,32
126,"Stone Brewing","Imperial Russian Stout - Bourbon Barrel Aged","Russian Imperial Stout","13.50%",4.43,1142,44
127,"Fremont Brewing Company","Bourbon Barrel Aged Dark Star Oatmeal Stout","Oatmeal Stout","14.50%",4.43,455,150
128,"Hill Farmstead Brewery","Juicy","Saison / Farmhouse Ale","7.40%",4.43,494,170
129,"Bell's Brewery, Inc.","Hopslam Ale","American Double / Imperial IPA","10.00%",4.43,12824,94
130,"Anchorage Brewing Company","A Deal With The Devil","American Barleywine","17.30%",4.43,968,29
131,"Peg's Cantina & Brew Pub","Rare Scooop","American Double / Imperial Stout","Imperial",4.43,106,76
132,"Brasserie Cantillon","Cantillon Saint Lamvinus","Lambic - Fruit","5.00%",4.43,2019,131
133,"Prairie Artisan Ales","Prairie Apple Brandy Noir","American Double / Imperial Stout","12.00%",4.43,1443,57
134,"Brouwerij Rodenbach N.V.","Alexander","Flanders Red Ale","5.00%",4.42,460,34
135,"Funky Buddha Brewery","Maple Bacon Coffee Porter","American Porter","6.40%",4.42,1735,79
136,"Funky Buddha Brewery","Last Snow","American Porter","6.40%",4.42,1723,78
137,"Kane Brewing Company","Mexican Brunch","American Porter","9.20%",4.42,228,90
138,"Brouwerij Drie Fonteinen","Drie Fonteinen Framboos","Lambic - Fruit","5.00%",4.42,653,18
139,"Perrin Brewery","No Rules","American Porter","15.00%",4.42,1022,68
140,"New England Brewing Company","Coriolis","American Double / Imperial IPA","8.20%",4.42,577,159
141,"Brouwerij St. Bernardus NV","St. Bernardus Abt 12","Quadrupel (Quad)","10.00%",4.42,9374,62
142,"Brasserie Cantillon","Cantillon Lou Pepe - Framboise","Lambic - Fruit","5.00%",4.42,1257,91
143,"Sante Adairius Rustic Ales","Saison Bernice","Saison / Farmhouse Ale","6.50%",4.42,843,166
144,"Columbus Brewing Company","Columbus Bodhi DIPA","American Double / Imperial IPA","8.50%",4.42,1442,57
145,"Grimm Artisanal Ales","Afterimage","American Double / Imperial IPA","8.00%",4.42,433,164
146,"Hangar 24 Brewery","Pugachev Royale","Russian Imperial Stout","14.80%",4.41,196,86
147,"Russian River Brewing Company","Temptation","American Wild Ale","7.50%",4.41,3638,1
148,"J. Wakefield Brewing","Dragon Fruit Passion Fruit Berliner","Berliner Weissbier","3.50%",4.41,297,128
149,"Fat Head's Brewery & Saloon","Hop JuJu Imperial IPA","American Double / Imperial IPA","9.00%",4.41,1978,80
150,"Surly Brewing Company","Darkness","Russian Imperial Stout","10.30%",4.41,3753,176
151,"Tree House Brewing Company","Triple Shot","American Double / Imperial Stout","9.00%",4.41,255,97
152,"The Bruery","Chocolate Rain","American Double / Imperial Stout","18.50%",4.41,2615,105
153,"Jackie O's Pub & Brewery","Oro Negro","American Double / Imperial Stout","10.50%",4.41,670,17
154,"Peg's Cantina & Brew Pub","Peg's G.O.O.D. RareR D.O.S.","American Double / Imperial Stout","10.00%",4.41,736,17
155,"Alpine Beer Company","Bad Boy","American Double / Imperial IPA","9.00%",4.41,549,29
156,"Perennial Artisan Ales","Abraxas","American Double / Imperial Stout","10.00%",4.41,2414,100
157,"FiftyFifty Brewing Company","Imperial Eclipse Stout - Elijah Craig (12 Year)","American Double / Imperial Stout","11.90%",4.41,1870,92
158,"Brouwerij Rodenbach N.V.","Rodenbach Caractère Rouge","Flanders Red Ale","7.00%",4.41,1383,65
159,"Pelican Pub & Brewery","Mother Of All Storms","English Barleywine","14.00%",4.41,1928,130
160,"Fiddlehead Brewing Company","Second Fiddle","American Double / Imperial IPA","8.20%",4.41,1710,55
161,"Aslin Beer Company","Orange Starfish","American IPA","5.70%",4.41,133,90
162,"Lagunitas Brewing Company","Born Yesterday Pale Ale","American Pale Ale (APA)","7.00%",4.4,2242,123
163,"Russian River Brewing Company","Consecration","American Wild Ale","10.00%",4.4,5208,2
164,"Tree House Brewing Company","Curiosity Twenty Seven","American Double / Imperial IPA","8.00%",4.4,125,72
165,"Sante Adairius Rustic Ales","Westly","American Wild Ale","8.50%",4.4,230,97
166,"Trillium Brewing Company","Dialed In (w/ Sauvignon Blanc Juice)","American Double / Imperial IPA","8.50%",4.4,472,155
167,"Jester King Brewery","Montmorency Vs Balaton","American Wild Ale","6.70%",4.4,696,141
168,"Willoughby Brewing","Nut Smasher","American Double / Imperial Stout","11.00%",4.4,295,149
169,"Fremont Brewing Company","Bourbon Barrel Aged Dark Star: Coffee Edition","Oatmeal Stout","14.50%",4.4,563,147
170,"Foundation Brewing Company","Epiphany","American Double / Imperial IPA","8.00%",4.4,861,28
171,"Boston Beer Company (Samuel Adams)","Samuel Adams Utopias","American Strong Ale","29.00%",4.4,2491,140
172,"AleSmith Brewing Company","AleSmith Speedway Stout - Vietnamese Coffee","American Double / Imperial Stout","12.00%",4.4,1712,40
173,"Bayerische Staatsbrauerei Weihenstephan","Weihenstephaner Hefeweissbier","Hefeweizen","5.40%",4.4,8173,61
174,"Sante Adairius Rustic Ales","West Ashley","American Wild Ale","7.30%",4.4,943,178
175,"Peg's Cantina & Brew Pub","Trademark Dispute: Pallet 1","American Double / Imperial Stout","10.40%",4.4,304,135
176,"Bottle Logic Brewing","Ground State - 2nd Anniversary Beer","American Double / Imperial Stout","12.50%",4.4,375,151
177,"Three Floyds Brewing Company","Dreadnaught IPA","American Double / Imperial IPA","9.50%",4.4,5951,10
178,"Trillium Brewing Company","Double Dry Hopped Sleeper Street","American IPA","7.20%",4.4,725,175
179,"SingleCut Beersmiths","Softly Spoken Magic Spells","American Double / Imperial IPA","8.60%",4.4,613,36
180,"Bottle Logic Brewing","Leche Borracho","American Double / Imperial Stout","11.00%",4.39,273,133
181,"Hair of the Dog Brewing Company / Brewery and Tasting Room","Matt","American Strong Ale","11.50%",4.39,831,79
182,"Trillium Brewing Company","Double Dry Hopped Melcher Street","American IPA","7.20%",4.39,797,185
183,"Three Floyds Brewing Company","French Vanilla Militia","Russian Imperial Stout","Imperial",4.39,117,76
184,"Hill Farmstead Brewery","Aaron","English Barleywine","BreweryEnglish",4.39,342,107
185,"Hill Farmstead Brewery","Society & Solitude #6","American Double / Imperial IPA","8.10%",4.39,671,159
186,"Trillium Brewing Company","Double Dry Hopped Scaled","American IPA","7.00%",4.39,567,159
187,"Alpine Beer Company","Great","American Barleywine","14.00%",4.39,653,41
188,"Cascade Brewing / Raccoon Lodge & Brewpub","Cascade Sang Noir","American Wild Ale","9.50%",4.39,1632,68
189,"Parish Brewing Company","Ghost In The Machine","American Double / Imperial IPA","8.00%",4.39,545,178
190,"Brasserie Dieu du Ciel!","Péché Mortel","American Double / Imperial Stout","9.50%",4.39,5034,11
191,"Side Project Brewing","Saison Du Fermier","Saison / Farmhouse Ale","7.00%",4.39,628,126
192,"Pipeworks Brewing Company","Spotted Puffer","American Double / Imperial IPA","9.50%",4.39,300,126
193,"Jackie O's Pub & Brewery","Bourbon Barrel Oro Negro","American Double / Imperial Stout","11.00%",4.39,274,121
194,"Hoof Hearted Brewing","Dragonsaddle","American Double / Imperial IPA","11.20%",4.39,218,121
195,"Stone Brewing","Stone Enjoy By IPA","American Double / Imperial IPA","9.40%",4.39,10556,6
196,"Trillium Brewing Company","Scaled Up","American Double / Imperial IPA","8.00%",4.39,619,172
197,"Hill Farmstead Brewery","Damon (Bourbon Barrel Aged)","Russian Imperial Stout","10.50%",4.38,677,186
198,"Trillium Brewing Company","Vicinity","American Double / Imperial IPA","8.00%",4.38,1319,47
199,"Hill Farmstead Brewery","Edward","American Pale Ale (APA)","5.20%",4.38,2580,109
200,"The Lone Pint Brewery","Yellow Rose","American IPA","6.80%",4.38,1611,71
201,"Tree House Brewing Company","Double Shot- Batch 500","American Stout","8.60%",4.38,83,69
202,"Toppling Goliath Brewing Company","XHOPS (Gold Label)","American Pale Ale (APA)","5.30%",4.38,445,165
203,"4 Hands Brewing Company","Madagascar","Milk / Sweet Stout","9.30%",4.38,648,157
204,"Noble Ale Works","Citra Showers","American Double / Imperial IPA","8.80%",4.38,483,157
205,"Pipeworks Brewing Company","Sure Bet","American Double / Imperial IPA","9.50%",4.38,513,151
206,"Avery Brewing Company","Tweak","American Double / Imperial Stout","17.50%",4.38,2191,92
207,"Lift Bridge Brewery","Barrel-Aged Silhouette","Russian Imperial Stout","10.00%",4.38,357,126
208,"Trillium Brewing Company","Dusk Trill Dawn","American Double / Imperial Stout","11.50%",4.38,369,149
209,"Peg's Cantina & Brew Pub","Trademark Dispute: &+","American Double / Imperial Stout","10.50%",4.38,267,115
210,"Brouwerij Drie Fonteinen","Drie Fonteinen Hommage","Lambic - Fruit","6.00%",4.38,851,51
211,"Alpine Beer Company","Exponential Hoppiness","American Double / Imperial IPA","11.00%",4.37,1300,120
212,"Logsdon Farmhouse Ales","Peche 'n Brett","Saison / Farmhouse Ale","10.00%",4.37,1256,46
213,"Alpine Beer Company","Nelson","American IPA","7.00%",4.37,4042,169
214,"Brasserie Dieu du Ciel!","Péché Mortel En Fût De Bourbon Américain","American Double / Imperial Stout","9.50%",4.37,452,180
215,"Hill Farmstead Brewery","Genealogy Of Morals (Bourbon Barrel Aged)","American Double / Imperial Stout","10.70%",4.37,517,135
216,"Brasserie Cantillon","Cantillon Lou Pepe - Gueuze","Gueuze","5.00%",4.37,1117,67
217,"Other Half Brewing Company","All Green Everything","American Double / Imperial IPA","10.50%",4.37,970,23
218,"Peg's Cantina & Brew Pub","Trademark Dispute: Nooner 10","American Double / Imperial Stout","12.00%",4.37,254,115
219,"Kern River Brewing Company","Winter Ale (5th Anniversary Ale)","American Double / Imperial IPA","8.00%",4.37,353,189
220,"Ballast Point Brewing Company","Sculpin IPA","American IPA","7.00%",4.37,13648,60
221,"Side Project Brewing","Derivation #6 (Cinnamon, Cocoa Nibs And Ugandan Vanilla)","American Double / Imperial Stout","15.00%",4.37,42,30
222,"Other Half Brewing Company","Mosaic IPA","American IPA","7.20%",4.37,363,124
223,"The Bruery","Grey Monday","American Double / Imperial Stout","19.50%",4.37,1683,35
224,"Kuhnhenn Brewing Company","Kuhnhenn Raspberry Eisbock","Eisbock","15.50%",4.37,1243,129
225,"AleSmith Brewing Company","AleSmith Speedway Stout","American Double / Imperial Stout","12.00%",4.37,6663,9
226,"The Lost Abbey","Box Set Track #10 - Bat Out Of Hell","American Double / Imperial Stout","13.50%",4.37,998,33
227,"Societe Brewing Company","The Pupil","American IPA","7.80%",4.36,879,183
228,"Hardywood Park Craft Brewery","Trickery","Milk / Sweet Stout","13.50%",4.36,370,128
229,"Hardywood Park Craft Brewery","Kentucky Christmas Morning","Milk / Sweet Stout","10.60%",4.36,180,101
230,"Grimm Artisanal Ales","Tesseract","American Double / Imperial IPA","8.00%",4.36,471,165
231,"Grimm Artisanal Ales","Lumen","American IPA","6.40%",4.36,257,121
232,"Westbrook Brewing Company","Mexican Cake","American Double / Imperial Stout","10.50%",4.36,2655,103
233,"Lagunitas Brewing Company","High West-ified Imperial Coffee Stout","American Double / Imperial Stout","12.20%",4.36,1662,87
234,"Grimm Artisanal Ales","Lambo Door","American Double / Imperial IPA","8.00%",4.36,494,187
235,"Aslin Beer Company","Mind The Hop","American Double / Imperial IPA","9.50%",4.36,91,86
236,"Clown Shoes","Breakfast Exorcism","American Double / Imperial Stout","11.00%",4.36,327,137
237,"Fremont Brewing Company","Bourbon Abominable Winter Ale","American Strong Ale","14.00%",4.36,1054,50
238,"Hill Farmstead Brewery","Birth Of Tragedy","American Porter","9.00%",4.36,1163,48
239,"Stone Brewing","Stone Enjoy By Unfiltered IPA","American Double / Imperial IPA","9.40%",4.36,1304,82
240,"New Glarus Brewing Company","Wisconsin Belgian Red","Fruit / Vegetable Beer","4.00%",4.35,3523,190
241,"New England Brewing Company","Locust Reign","American Double / Imperial IPA","8.50%",4.35,297,115
242,"Boneyard Beer Company","Hop Venom Double IPA","American Double / Imperial IPA","8.90%",4.35,910,23
243,"Grimm Artisanal Ales","Magnetic Compass","American IPA","6.40%",4.35,244,139
244,"New Glarus Brewing Company","Serendipity","Fruit / Vegetable Beer","4.00%",4.35,2809,89
245,"Haymarket Pub & Brewery","Clare's Thirsty Ale","American Double / Imperial Stout","12.50%",4.35,185,86
246,"Jackie O's Pub & Brewery","Bourbon Barrel Black Maple","American Porter","11.00%",4.35,913,187
247,"The Bruery","Mocha Wednesday","American Double / Imperial Stout","19.20%",4.35,1270,20
248,"Live Oak Brewing Company","Live Oak HefeWeizen","Hefeweizen","5.20%",4.35,1590,127
249,"Buxton Brewery","Buxton / Omnipollo Yellow Belly","American Double / Imperial Stout","11.00%",4.35,382,158
250,"Ballast Point Brewing Company","Victory At Sea Coffee Vanilla Imperial Porter","American Porter","10.00%",4.35,6766,5
